rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
3895,Polymaker Teal|Cold White|Pink|Magenta,#4CC0C7|#D9DFE5|#F1A1AF|#F24574,39.5597,34.8227,32.6193,30.0782,27.2109,51.0034,32.4504
3896,Green|Polymaker Teal|Tan|White,#06924D|#4CC0C7|#A79E82|#EBF7FF,36.7777,34.1766,32.7040,30.7417,28.3706,53.9977,32.4591
3897,Polymaker Teal|Olive Green|Tan|White,#4CC0C7|#948902|#A79E82|#EBF7FF,36.7777,34.1766,32.7040,30.7417,28.3706,53.9977,32.4591
3898,Polymaker Teal|Tan|Lime Green|White,#4CC0C7|#A79E82|#D5D701|#EBF7FF,36.7777,34.1766,32.7040,30.7417,28.3706,53.9977,32.4591
3899,Polymaker Teal|Tan|White|Yellow,#4CC0C7|#A79E82|#EBF7FF|#FFE800,36.7777,34.1766,32.7040,30.7417,28.3706,53.9977,32.4591
3900,Polymaker Teal|Tan|Cold White|White,#4CC0C7|#A79E82|#D9DFE5|#EBF7FF,36.7643,34.1750,32.7051,30.7448,28.3856,54.0724,32.4599
3901,Polymaker Teal|Tan|White|Orange,#4CC0C7|#A79E82|#EBF7FF|#F67405,36.7792,34.1795,32.7146,30.7543,28.3859,53.9792,32.4669
3902,Green|Polymaker Teal|Tan|Cold White,#06924D|#4CC0C7|#A79E82|#D9DFE5,36.7802,34.1943,32.7304,30.7664,28.3856,53.8448,32.4804
3903,Polymaker Teal|Olive Green|Tan|Cold White,#4CC0C7|#948902|#A79E82|#D9DFE5,36.7802,34.1943,32.7304,30.7664,28.3856,53.8448,32.4804
3904,Polymaker Teal|Tan|Lime Green|Cold White,#4CC0C7|#A79E82|#D5D701|#D9DFE5,36.7802,34.1943,32.7304,30.7664,28.3856,53.8448,32.4804
3905,Polymaker Teal|Tan|Cold White|Yellow,#4CC0C7|#A79E82|#D9DFE5|#FFE800,36.7802,34.1943,32.7304,30.7664,28.3856,53.8448,32.4804
3906,Azure Blue|Green|Polymaker Teal|White,#0066D9|#06924D|#4CC0C7|#EBF7FF,39.3877,34.3520,32.4478,30.7144,29.2216,61.2063,32.5332
3907,Polymaker Teal|Cold White|White|Magenta,#4CC0C7|#D9DFE5|#EBF7FF|#F24574,39.5971,34.8912,32.7107,30.1850,27.3322,51.2298,32.5381
3908,Blue|Azure Blue|Green|Olive Green,#003776|#0066D9|#06924D|#948902,44.7062,35.0337,32.1128,30.2207,28.8644,80.3761,32.6272
3909,Azure Blue|Green|Dark Olive Drab|Olive Green,#0066D9|#06924D|#575B54|#948902,43.2942,34.8451,32.2723,30.4324,29.0305,78.7916,32.6387
3910,Blue|Azure Blue|Black|Orange,#003776|#0066D9|#080A0D|#F67405,40.6254,34.3410,32.2897,30.9710,30.4360,61.2459,32.6560
3911,Azure Blue|Black|Magenta|Orange,#0066D9|#080A0D|#F24574|#F67405,40.6485,34.3398,32.3109,30.9833,30.4009,61.3010,32.6616
3912,Azure Blue|Black|Purple|Orange,#0066D9|#080A0D|#6C47B2|#F67405,40.6099,34.3330,32.3203,31.0005,30.4062,61.4008,32.6668
3913,Azure Blue|Black|Red|Orange,#0066D9|#080A0D|#E72F1D|#F67405,40.7089,34.3937,32.3054,30.9529,30.3888,61.3330,32.6733
3914,Blue|Azure Blue|Dark Olive Drab|Olive Green,#003776|#0066D9|#575B54|#948902,43.1741,34.9176,32.3542,30.4406,28.8063,80.4174,32.6791
3915,Azure Blue|Brown|Dark Olive Drab|Olive Green,#0066D9|#55331A|#575B54|#948902,43.0571,34.8871,32.3653,30.4909,28.9063,79.6266,32.6890
3916,Green|Polymaker Teal|Olive Green|Tan,#06924D|#4CC0C7|#948902|#A79E82,37.0680,34.4705,32.9735,30.9429,28.4884,54.0892,32.7067
3917,Green|Polymaker Teal|Tan|Lime Green,#06924D|#4CC0C7|#A79E82|#D5D701,37.0680,34.4705,32.9735,30.9429,28.4884,54.0892,32.7067
3918,Green|Polymaker Teal|Tan|Yellow,#06924D|#4CC0C7|#A79E82|#FFE800,37.0680,34.4705,32.9735,30.9429,28.4884,54.0892,32.7067
3919,Polymaker Teal|Olive Green|Tan|Lime Green,#4CC0C7|#948902|#A79E82|#D5D701,37.0680,34.4705,32.9735,30.9429,28.4884,54.0892,32.7067
3920,Polymaker Teal|Olive Green|Tan|Yellow,#4CC0C7|#948902|#A79E82|#FFE800,37.0680,34.4705,32.9735,30.9429,28.4884,54.0892,32.7067
3921,Polymaker Teal|Tan|Lime Green|Yellow,#4CC0C7|#A79E82|#D5D701|#FFE800,37.0680,34.4705,32.9735,30.9429,28.4884,54.0892,32.7067
3922,Green|Polymaker Teal|Tan|Orange,#06924D|#4CC0C7|#A79E82|#F67405,37.0985,34.4914,32.9922,30.9666,28.5103,54.0232,32.7290
3923,Polymaker Teal|Olive Green|Tan|Orange,#4CC0C7|#948902|#A79E82|#F67405,37.0985,34.4914,32.9922,30.9666,28.5103,54.0232,32.7290
3924,Polymaker Teal|Tan|Lime Green|Orange,#4CC0C7|#A79E82|#D5D701|#F67405,37.0985,34.4914,32.9922,30.9666,28.5103,54.0232,32.7290
3925,Polymaker Teal|Tan|Orange|Yellow,#4CC0C7|#A79E82|#F67405|#FFE800,37.0985,34.4914,32.9922,30.9666,28.5103,54.0232,32.7290
3926,Azure Blue|Dark Olive Drab|Olive Green|Red,#0066D9|#575B54|#948902|#E72F1D,43.0303,34.9505,32.4712,30.6039,29.0081,79.6401,32.7772
3927,Black|Purple|White|Yellow,#080A0D|#6C47B2|#EBF7FF|#FFE800,41.3484,35.5363,32.8061,30.0491,27.4213,75.5668,32.7927
